,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price,ide,year,weekofyear,month,dayofweek,hour
5394,19,30,1,7,3,63,0,188.0,8.0,473.0,2187.0,1503.8694,176,1,18,8,4,0
5395,46,195,0,9,0,1,2,633.0,14.0,1332.0,3523.0,3063.5936100000004,86,1,25,10,5,9
5396,18,67,1,0,2,61,0,251.0,14.0,8230.0,10394.0,9480.2796,367,2,3,5,5,13
5397,33,127,1,8,0,22,0,285.0,3.0,6120.0,8832.0,7743.8319,3,2,2,5,4,11
5398,5,80,1,0,0,72,1,298.0,10.254457730228655,4122.0,5910.0,790.09722,339,1,9,7,3,9
5399,17,199,0,8,0,59,0,234.0,7.0,2354.0,4806.0,3792.084336,309,0,31,2,6,7
5400,33,187,1,4,0,11,0,217.0,15.0,4031.0,6111.0,5295.080439,339,1,9,7,2,5
5401,16,236,1,7,0,53,0,197.0,11.0,4478.0,13408.0,9091.281024,36,1,19,9,5,16
5402,17,200,1,2,0,82,1,115.0,6.0,5454.0,7278.0,958.7157888,205,1,34,2,1,9
5403,3,201,0,2,0,27,0,264.9705573080967,16.0,3294.0,4302.0,3939.2073,205,1,25,10,3,7
5404,21,191,1,9,0,22,0,571.0,10.0,3717.0,4997.0,4920.0291,86,1,25,10,2,9
5405,6,148,0,7,2,84,0,157.0,11.0,1216.0,5438.0,3437.437696,261,2,0,0,3,22
5406,11,191,1,4,0,69,0,291.0,13.0,3350.0,4891.0,4372.6914,279,1,25,10,2,6
5407,12,218,1,5,0,44,0,241.0,8.0,4853.0,7000.0,6132.737664,280,2,1,5,0,2
5408,6,228,1,9,0,34,0,616.0,16.0,3917.0,5241.0,5189.324175,339,1,33,2,3,10
5409,28,120,1,8,2,90,0,264.9705573080967,8.0,1141.0,6363.615760927363,1844.382848,44,1,20,9,4,13
5410,23,22,1,1,0,30,1,228.0,12.0,1185.0,3604.0,392.82098625,205,2,0,0,2,18
5411,37,258,0,4,0,96,0,239.0,12.0,3493.0,5407.0,4626.741504,264,0,30,1,3,1
5412,47,97,0,4,0,41,1,202.0,17.0,2126.0,5455.0,596.0020176,219,2,0,0,0,20
5413,1,78,0,1,0,13,1,263.0,14.0,3890.0,7052.0,861.1628751000001,34,2,1,5,5,23
5414,18,265,0,2,0,60,0,142.0,7.0,1156.0,2365.0,1860.896075,345,1,20,9,6,13
5415,48,120,1,3,2,39,0,380.0,10.254457730228655,1846.0,6363.615760927363,6761.503875,212,1,25,10,4,5
5416,43,120,0,1,2,15,0,213.0,15.0,1176.0,5022.0,3316.318335,205,1,30,1,3,1
5417,15,156,1,5,0,10,0,236.0,10.0,7883.0,15767.0,12071.612718,3,2,2,5,4,9
5418,30,127,1,5,0,44,0,288.0,11.0,3303.0,4272.0,4053.5601119999997,86,1,25,10,3,9
5419,13,231,0,2,0,68,1,112.0,9.0,4008.0,5870.0,750.734325,204,2,10,0,5,14
5420,45,273,1,7,0,17,0,158.0,10.0,1038.0,2276.0,1816.478334,205,2,26,0,4,15
5421,47,70,1,3,2,99,0,392.0,16.0,1991.0,4306.0,3494.4842240000003,205,2,0,0,1,21
5422,7,10,0,5,3,6,0,266.0,7.0,401.0,6363.615760927363,874.342557,201,1,25,10,1,7
5423,44,26,0,1,0,46,0,285.0,13.0,1325.0,2009.0,1941.6633120000001,44,1,20,9,3,11
5424,20,127,1,3,0,75,0,365.0,14.0,6432.0,8964.0,7993.0422,221,2,2,5,4,17
5425,11,58,0,6,0,4,0,146.0,6.0,1540.0,2506.0,2169.992979,281,1,25,10,1,6
5426,10,218,1,2,0,86,0,107.0,7.0,6356.0,8650.0,7505.5904,3,2,2,5,4,13
5427,23,149,0,6,0,53,0,122.0,5.0,2413.0,5414.0,4011.620256,338,1,9,7,2,6
5428,22,218,1,9,0,25,0,606.0,15.0,3553.0,4770.0,4761.80565,219,2,0,0,1,18
5429,16,8,1,9,0,84,0,545.0,8.0,845.0,5415.0,3624.5440000000003,54,1,34,2,5,17
5430,9,218,1,5,0,43,0,334.0,12.0,3897.0,5541.0,5026.284576,86,1,25,10,2,9
5431,11,189,1,5,2,37,0,261.0,14.0,6674.0,9159.0,8168.10855,44,1,20,9,1,11
5432,41,257,1,7,1,10,0,141.0,3.0,3950.0,7999.0,6116.678271,315,2,4,5,0,16
5433,18,127,0,9,0,20,0,501.0,16.0,5697.0,7622.0,7009.8089,91,2,1,5,3,16
5434,1,57,0,3,0,30,0,369.0,15.0,473.0,828.0,1017.9288,205,1,38,3,1,1
5435,35,120,0,6,2,53,0,104.0,5.0,1473.0,7283.0,4455.491184,34,2,1,5,5,3
5436,30,127,1,0,0,65,0,340.0,6.0,2739.0,3805.0,3577.8204,246,1,25,10,5,5
5437,33,183,1,5,0,97,1,344.0,11.0,4302.0,8103.0,968.8428287999999,201,1,9,7,4,6
5438,22,127,1,9,0,59,0,541.0,13.0,3911.0,4905.0,4923.019728,257,1,9,7,1,9
5439,26,228,1,4,0,66,0,287.0,16.0,3865.0,5735.0,5043.7332,368,1,7,6,4,8
5440,15,164,1,8,3,24,0,275.0,7.0,2100.0,14980.0,8798.92755,86,1,25,10,4,5
5441,34,40,0,1,0,32,0,275.0,17.0,4929.0,6363.615760927363,6387.89025,279,1,33,2,6,13
5442,0,169,1,7,2,43,0,162.0,8.0,6471.0,9652.0,8177.27832,339,2,4,5,2,13
5443,38,269,1,0,2,56,0,278.0,13.0,1276.0,13089.0,7422.033023999999,221,2,4,5,0,11
5444,25,6,0,1,0,68,0,269.0,10.254457730228655,3647.0,8921.0,6496.182,257,1,20,9,0,0
5445,42,127,1,0,0,21,1,270.0,9.0,6660.0,9567.0,1255.47345,214,2,2,5,6,0
5446,38,201,0,2,0,40,0,150.0,14.0,4396.0,6184.0,5324.843275,318,2,44,4,2,1
5447,26,231,1,6,0,95,1,144.0,8.0,5847.0,7531.0,1010.981664,297,2,2,5,4,0
5448,18,231,1,4,0,5,0,282.0,16.0,6893.0,8653.0,8066.633256,205,1,36,3,1,15
5449,15,156,1,1,0,52,0,233.0,16.0,3048.0,16164.0,9791.302032,168,2,4,5,0,0
5450,7,234,0,1,3,84,0,210.0,12.0,334.0,1017.0,873.5471359999999,224,2,1,5,0,18
5451,42,231,1,4,0,93,0,218.0,17.0,7416.0,10185.0,8903.378176,221,2,4,5,0,13
5452,49,149,0,2,0,27,0,145.0,15.0,2686.0,4108.0,3538.23225,279,1,29,1,1,0
5453,38,171,1,8,3,2,0,276.0,4.0,5017.0,8168.0,6870.452886,3,2,4,5,1,13
5454,23,149,1,0,0,31,2,274.0,12.0,1202.0,2294.0,2019.03975,229,1,20,9,6,9
5455,20,120,0,1,2,80,0,254.0,14.0,2775.0,9033.0,6027.528925,212,1,25,10,4,8
5456,2,123,1,7,2,80,0,164.0,5.0,12997.0,18753.0,15685.88385,367,2,4,5,0,13
5457,7,201,1,3,0,48,0,368.0,12.0,4453.0,6363.615760927363,5676.347376,177,1,9,7,5,5
5458,39,237,1,7,1,25,0,153.0,1.0,1665.0,7657.0,4802.433825,367,2,4,5,0,15
5459,28,228,1,6,0,53,0,140.0,7.0,761.0,1617.0,1321.3190880000002,44,1,20,9,2,13
5460,23,80,0,7,0,50,0,162.0,6.0,2648.0,4659.0,3793.256784,219,1,38,3,1,18
5461,39,201,1,0,0,89,0,269.0,10.0,4148.0,6172.0,5355.908096,257,1,9,7,4,5
5462,46,228,0,6,0,28,0,119.0,9.0,1753.0,4257.0,3118.88325,219,2,0,0,2,22
5463,23,41,0,9,0,42,0,519.0,13.0,3546.0,4836.0,4685.27112,100,1,9,7,2,8
5464,7,40,0,5,0,85,0,299.0,11.0,3066.0,4044.0,3802.356096,100,1,25,10,1,6
5465,11,231,1,6,0,55,0,111.0,8.0,5436.0,7384.0,6484.362768,257,2,4,5,1,16
5466,40,177,0,8,0,88,0,261.0,1.0,4508.0,6453.0,5659.364479999999,177,2,45,5,6,0
5467,47,8,0,3,0,69,0,398.0,11.0,1141.0,6494.0,4177.503,44,2,4,5,1,13
5468,25,127,0,2,0,52,0,173.0,6.0,2955.0,4357.0,3806.6703840000005,116,1,25,10,5,6
5469,27,218,0,9,0,1,0,561.0,16.0,4899.0,6883.0,6460.783857,91,2,1,5,4,8
5470,9,120,1,3,2,92,0,383.0,14.0,2664.0,17570.0,10362.756096,348,2,4,5,0,15
5471,47,10,0,8,3,50,0,283.0,3.0,311.0,670.0,768.6986400000001,205,1,25,10,5,7
5472,40,220,1,8,1,50,0,221.0,8.0,2057.0,3165.0,2815.9518239999998,339,1,9,7,1,7
5473,3,14,1,0,0,88,0,279.0,14.0,1699.0,5226.0,3692.40256,279,1,25,10,5,8
5474,26,127,0,6,0,12,0,126.0,6.0,3523.0,4806.0,4292.5707,282,1,9,7,1,5
5475,21,164,0,2,3,75,0,128.0,12.0,5587.0,15366.0,10510.8993,54,1,34,2,4,19
5476,37,237,0,1,1,79,0,244.0,14.0,3890.0,6892.0,5586.1245,3,2,44,4,3,0
5477,27,40,0,5,0,23,0,319.0,14.0,3350.0,4466.0,4221.888825,86,1,25,10,5,5
5478,32,120,0,1,2,2,0,239.0,13.0,2451.0,8993.0,5967.843156,204,1,25,10,5,5
5479,30,234,1,3,3,30,0,398.0,12.0,742.0,2554.0,2042.86005,205,1,34,2,4,20
5480,40,201,1,2,0,59,0,115.0,14.0,6052.0,7808.0,7009.54992,44,1,20,9,1,15
5481,17,195,0,1,0,68,0,214.0,17.0,3253.0,4542.0,4076.9487,339,1,9,7,3,7
5482,34,236,0,6,0,35,1,131.0,10.254457730228655,2983.0,12483.0,1177.46047125,339,1,9,7,4,8
5483,29,120,1,6,2,73,0,133.0,8.0,4115.0,11093.0,7665.6492,86,1,25,10,5,7
5484,16,191,0,1,0,1,0,269.0,12.0,6211.0,8259.0,7511.928731999999,44,1,20,9,1,16
5485,41,149,0,3,0,91,0,369.0,12.0,3540.0,5370.0,4759.80736,177,2,4,5,2,13
5486,15,22,1,9,0,20,0,546.0,6.0,1133.0,3520.0,2809.23725,205,2,41,0,5,21
5487,38,191,1,3,0,5,0,356.0,16.0,4455.0,6361.0,5772.072735,339,1,9,7,3,9
5488,40,237,1,5,1,62,0,342.0,9.0,5994.0,11052.0,8783.9433,224,1,18,8,4,12
5489,24,143,1,3,0,1,2,375.0,12.0,3958.0,4961.0,4839.366015,368,1,42,4,5,6
5490,24,183,1,8,0,19,0,233.0,4.0,4665.0,9217.0,7176.062322,221,2,2,5,4,12
5491,8,239,0,5,2,42,0,237.0,7.0,2300.0,6363.615760927363,3353.091984,86,1,25,10,2,9
5492,4,200,1,4,0,29,1,253.0,15.0,7475.0,10657.0,1396.390275,54,1,38,3,0,17
5493,38,124,1,2,2,100,1,147.0,7.0,3044.0,6363.615760927363,645.4403175,282,1,6,6,3,16
5494,24,120,0,0,2,83,0,293.0,6.0,1379.0,4072.0,2976.649984,219,1,38,3,0,12
5495,11,228,0,4,0,13,0,246.0,11.0,1746.0,4326.0,3285.011466,54,2,0,0,3,21
5496,48,10,1,1,3,53,0,217.0,15.0,496.0,912.0,916.158816,2,2,2,5,5,16
5497,5,164,1,4,3,52,0,267.0,15.0,11579.0,24319.0,18126.165312,168,2,4,5,0,13
5498,15,228,0,0,0,88,0,255.0,17.0,1129.0,3627.0,2599.066624,339,1,20,9,6,13
5499,9,141,1,4,2,57,0,271.0,10.0,1258.0,3497.0,2633.914368,101,2,4,5,1,1
5500,10,178,0,2,0,6,1,101.0,14.0,3356.0,4542.0,608.26866705,313,2,44,4,1,16
5501,31,97,1,8,0,82,1,255.0,9.0,3833.0,7076.0,844.8183743999999,2,2,3,5,6,11
5502,20,119,0,7,2,70,1,156.0,9.0,2848.0,7485.0,791.081775,221,2,2,5,1,2
5503,37,231,0,3,0,61,0,359.0,15.0,4175.0,5815.0,5307.8751,205,2,37,4,5,18
5504,25,162,1,7,0,67,0,180.0,11.0,1821.0,2611.0,2374.4556,28,2,4,5,1,14
5505,19,112,1,3,0,93,0,361.0,16.0,7193.0,8796.0,8247.786624,368,2,3,5,6,16
5506,45,127,1,8,0,3,1,245.0,2.0,5866.0,6363.615760927363,1116.1043784,44,1,20,9,1,11
5507,12,127,1,2,0,16,0,123.0,12.0,4064.0,5114.0,4717.038249,219,2,17,0,2,16
5508,41,43,1,3,0,69,1,379.0,11.0,12039.0,17591.0,2258.72955,2,2,3,5,3,17
5509,6,239,1,5,2,28,1,278.0,7.0,4934.0,6311.0,883.451835,42,1,9,7,5,8
5510,13,149,0,3,0,28,1,362.0,11.0,1315.0,2109.0,310.603545,205,2,0,0,0,17
5511,17,141,1,7,2,29,1,185.0,2.0,989.0,5030.0,478.0668375,205,2,0,0,1,19
5512,7,104,1,8,0,59,0,249.0,4.0,5744.0,8424.0,7288.880687999999,8,2,4,5,1,15
5513,48,201,0,1,0,21,0,227.0,12.0,3853.0,5701.0,4997.205675,54,2,37,4,5,11
5514,19,200,0,2,0,81,0,108.0,5.0,4831.0,5924.0,5409.160064,212,1,25,10,3,6
5515,20,57,0,6,0,74,1,113.0,9.0,321.0,564.0,82.55115,3,2,44,4,0,0
5516,37,44,0,1,2,97,0,275.0,12.0,1764.0,2401.0,2326.016,279,1,24,10,1,16
5517,38,120,1,8,0,96,0,215.0,4.0,1534.0,2841.0,2368.7713280000003,279,1,25,10,3,7
5518,48,200,1,6,0,50,1,112.0,6.0,7218.0,9952.0,1296.9684359999999,205,1,40,3,6,6
5519,3,97,0,3,0,24,0,395.0,13.0,2858.0,6250.0,4942.5327,339,2,4,5,1,16
5520,8,228,1,6,0,51,0,103.0,5.0,2091.0,6363.615760927363,3583.17,7,1,33,2,0,21
5521,16,220,1,4,2,30,1,203.0,16.0,2317.0,3242.0,446.92239375,205,1,39,3,3,6
5522,49,149,0,5,0,53,0,258.0,12.0,3910.0,5398.0,4886.107488000001,164,2,45,5,6,4
5523,41,164,0,6,3,52,0,113.0,7.0,3968.0,6363.615760927363,9741.532608,201,1,9,7,4,7
5524,2,164,0,2,3,75,0,158.0,7.0,7944.0,12100.0,10085.1498,44,1,20,9,2,10
5525,22,201,0,2,0,16,0,135.0,14.0,4009.0,4908.0,4599.280025999999,54,2,0,0,0,19
5526,32,127,1,7,0,76,0,184.0,4.0,5615.0,8437.0,7140.6819,221,2,2,5,2,18
5527,30,10,1,6,3,93,0,264.9705573080967,7.0,296.0,653.0,575.422848,205,1,25,10,3,9
5528,20,92,1,5,1,15,0,327.0,12.0,4097.0,6492.0,5627.287215,205,1,34,2,2,19
5529,2,196,1,4,0,97,0,297.0,17.0,2685.0,3902.0,3544.3161600000003,268,2,0,0,1,20
5530,12,5,0,6,1,74,0,110.0,9.0,10815.0,15818.0,13304.0952,88,1,34,2,2,17
5531,41,7,0,1,0,47,0,250.0,17.0,1159.0,6363.615760927363,1672.159248,205,1,25,10,3,5
5532,31,120,0,0,2,97,0,253.0,6.0,1517.0,4857.0,3392.346496,86,1,25,10,5,8
5533,18,164,1,9,3,43,0,513.0,16.0,6775.0,20047.0,13856.209056,367,2,4,5,0,14
5534,16,191,1,9,0,96,1,508.0,7.0,3502.9748219997937,7774.0,1087.3321535999999,3,1,20,9,0,14
5535,49,178,1,3,0,14,0,355.0,13.0,1578.0,2880.0,2586.64131,86,1,25,10,3,6
5536,22,230,0,9,0,90,0,567.0,12.0,2400.0,4617.0,4020.962176,86,1,25,10,5,6
5537,12,127,1,2,0,16,0,154.0,7.0,4856.0,6641.0,5905.929348,371,2,45,5,5,14
5538,29,145,1,5,0,32,0,239.0,14.0,2834.0,5094.0,4198.028625,64,1,9,7,5,5
5539,21,231,0,0,1,99,0,295.0,10.254457730228655,3120.0,6363.615760927363,3982.1886719999998,3,1,9,7,4,5
5540,0,201,0,8,0,19,0,235.0,6.0,4034.0,5462.0,4985.351415,368,1,43,4,1,5
5541,36,40,0,2,0,95,1,115.0,8.0,2872.0,4126.0,534.707712,219,2,0,0,1,19
5542,33,193,1,8,0,47,0,235.0,5.0,5659.0,8594.0,7317.923616,214,2,3,5,2,17
5543,40,239,0,1,0,4,0,224.0,17.0,3363.0,4693.0,4258.424115,345,1,20,9,6,13
5544,20,187,1,0,0,3,0,265.0,11.0,6342.0,9823.0,8355.554361,44,1,20,9,1,11
5545,9,141,0,5,2,91,1,317.0,8.0,983.0,3202.0,356.4673728,54,2,41,0,6,21
5546,6,201,1,0,0,15,0,303.0,10.254457730228655,4772.0,6534.0,5959.364004,329,1,14,8,6,0
5547,21,247,1,0,0,94,0,301.0,7.0,3098.0,4553.0,4069.719808,201,1,25,10,1,8
5548,19,40,0,3,0,91,0,399.0,10.254457730228655,5457.0,6848.0,6465.644416,205,1,34,2,2,17
5549,21,164,1,9,3,53,0,557.0,10.0,2669.0,14524.0,9103.46256,169,0,32,2,1,4
5550,49,50,0,3,0,66,0,374.0,17.0,2306.0,9325.0,6137.3961,297,2,4,5,0,16
5551,8,261,1,2,0,92,0,123.0,8.0,5219.0,6837.0,6067.176192,98,1,19,9,6,14
5552,46,228,0,9,0,80,0,579.0,7.0,2670.0,4133.0,3893.2652,205,2,10,0,4,21
5553,11,141,1,0,0,88,0,286.0,5.0,1705.0,4104.0,3145.98592,205,2,37,4,0,21
5554,31,164,1,9,3,17,1,466.0,15.0,2876.0,10166.0,1049.4120483,3,2,44,4,0,11
5555,3,25,1,5,0,34,0,343.0,9.0,2958.0,4143.0,3886.95825,367,1,9,7,1,5
5556,17,22,1,1,0,86,0,254.0,16.0,1241.0,3524.0,2602.2895359999998,205,2,0,0,1,21
5557,27,201,1,3,0,31,0,351.0,11.0,5150.0,6837.0,6335.212275,3,1,19,9,6,10
5558,7,187,1,3,0,73,0,399.0,17.0,6605.0,9355.0,8308.6443,44,1,20,9,1,17
5559,5,273,1,8,0,9,0,246.0,1.0,1039.0,2013.0,1771.9727850000002,205,2,37,4,4,1
5560,16,10,0,0,3,90,0,292.0,8.0,309.0,1864.0,1359.507072,3,1,20,9,0,11
5561,4,187,1,4,0,32,0,254.0,10.0,4093.0,5886.0,5235.368775,44,1,20,9,2,16
5562,12,196,1,6,0,28,1,145.0,5.0,2703.0,3483.0,484.71766875,54,1,36,3,2,19
5563,29,40,1,0,0,91,0,305.0,11.0,3217.0,4777.0,4244.387839999999,205,1,25,10,4,6
5564,43,268,0,6,2,90,0,142.0,7.0,1234.0,4689.0,3060.849792,345,1,20,9,6,14
5565,31,257,1,9,1,37,0,500.0,11.0,3675.0,10333.0,7492.92075,315,2,4,5,1,13
5566,44,127,0,5,0,83,0,290.0,13.0,3968.0,5155.0,4787.483008,205,1,25,10,3,8
5567,45,195,1,7,0,30,0,187.0,1.0,5578.0,7503.0,6711.329625,44,1,20,9,5,9
5568,6,150,1,6,0,93,0,117.0,5.0,2409.0,4939.0,3738.2231039999997,158,2,4,5,1,14
5569,33,40,1,2,0,88,0,264.9705573080967,7.0,4371.0,5618.0,5035.4304,1,1,9,7,2,9
5570,30,178,1,5,0,41,0,269.0,7.0,2488.0,3518.0,3253.1457600000003,282,1,42,4,6,9
5571,45,269,1,6,0,90,0,149.0,9.0,1153.0,6222.0,3784.526592,285,2,4,5,1,15
5572,10,239,1,2,2,22,0,124.0,11.0,2985.0,5113.0,4167.006375,44,1,20,9,4,11
5573,49,56,0,7,1,69,0,109.0,1.0,8660.0,11875.0,10273.7547,205,1,34,2,2,19
5574,28,195,1,2,0,14,0,120.0,8.0,3527.0,8401.0,6088.161123,205,1,34,2,1,18
5575,25,218,1,6,0,5,0,134.0,6.0,3726.0,5666.0,4832.336718,205,1,25,10,3,9
5576,12,91,0,8,0,58,0,264.0,2.0,4548.0,9134.0,7060.8892319999995,225,2,1,5,1,1
5577,17,228,0,5,0,88,0,334.0,9.0,926.0,4231.0,2872.8465920000003,44,1,20,9,3,13
5578,9,228,1,2,0,8,0,104.0,12.0,4942.0,6621.0,5891.850756,339,1,9,7,4,9
5579,36,201,1,6,0,79,0,101.0,7.0,4191.0,5632.0,4965.7806,205,1,34,2,1,18
5580,48,193,0,7,0,73,0,173.0,5.0,6496.0,9850.0,8266.5891,205,1,34,2,4,19
5581,13,186,0,1,0,68,0,232.0,10.254457730228655,1937.0,3771.0,3059.1,166,1,9,7,1,6
5582,21,228,0,0,0,93,0,260.0,11.0,2372.0,3807.0,3304.61824,205,2,10,0,5,15
5583,7,120,0,9,2,17,0,561.0,9.0,1656.0,7074.0,4929.437007,224,2,1,5,0,15
5584,43,189,0,1,0,2,0,238.0,10.254457730228655,3607.0,5669.0,4882.471704,97,1,25,10,1,5
5585,3,138,1,9,0,17,0,468.0,7.0,1891.0,7978.0,5405.409404999999,245,1,18,8,6,12
5586,0,239,0,3,2,56,0,363.0,17.0,3713.0,5530.0,4960.408896,205,2,37,4,6,8
5587,17,178,1,4,0,50,0,249.0,16.0,1802.0,3428.0,2849.823648,315,1,23,10,2,0
5588,22,245,1,4,2,62,0,264.9705573080967,15.0,1160.0,3413.0,2482.8507,44,1,20,9,4,9
5589,21,41,0,5,0,98,0,218.0,5.0,3513.0,4858.0,4342.149504,339,1,9,7,2,5
5590,5,239,1,8,2,27,0,218.0,2.0,839.0,2208.0,1737.4455,282,1,25,10,1,7
5591,6,236,0,5,0,28,0,224.0,9.0,1806.0,10669.0,6450.942225,101,2,4,5,1,14
5592,22,149,0,6,0,39,0,149.0,5.0,1544.0,2792.0,2312.2848,204,1,25,10,3,8
5593,20,149,0,4,0,49,1,264.0,17.0,1770.0,3738.0,450.5002272,205,2,0,0,3,19
5594,10,228,0,1,0,1,0,219.0,16.0,4302.0,6151.0,5453.314614,339,1,9,7,1,9
5595,22,247,1,8,0,88,0,230.0,9.0,3339.0,5137.0,4407.415936,86,1,25,10,2,7
5596,42,236,1,9,0,16,0,604.0,12.0,4318.0,11423.0,8483.091606,215,1,9,7,4,15
5597,42,127,1,7,0,70,0,158.0,9.0,8273.0,11364.0,9885.4866,368,2,4,5,0,11
5598,34,195,1,4,0,87,0,290.0,15.0,3600.0,4797.0,4430.07488,282,1,9,7,4,9
5599,7,78,0,3,0,48,0,377.0,17.0,2925.0,3848.0,3745.136736,205,1,25,10,5,8
5600,39,178,0,6,0,12,0,102.0,9.0,2886.0,3860.0,3477.692196,205,2,10,0,6,14
5601,44,205,1,2,0,37,0,163.0,17.0,4061.0,8378.0,6377.087325,51,1,33,2,2,19
5602,39,30,0,6,3,38,0,141.0,9.0,514.0,1699.0,1245.37875,257,1,20,9,0,11
5603,44,200,1,1,0,72,0,289.0,13.0,6141.0,9317.0,7947.7695,54,2,41,0,6,21
5604,20,127,1,5,0,54,0,336.0,11.0,7010.0,9779.0,8683.795728000001,297,2,3,5,1,17
5605,10,149,0,5,0,92,0,210.0,13.0,1574.0,3237.0,2580.9217280000003,205,2,41,0,6,18
5606,4,195,1,2,0,72,0,148.0,15.0,4493.0,6100.0,5397.9156,128,1,20,9,6,11
5607,36,181,0,0,2,73,0,268.0,15.0,1890.0,7411.0,4876.2252,205,1,38,3,0,19
5608,16,198,0,2,0,20,0,112.0,15.0,4715.0,6363.615760927363,5677.838075,116,1,25,10,5,9
5609,20,129,1,4,0,12,0,215.0,15.0,17580.0,27204.0,22638.325941,20,2,4,5,1,11
5610,42,201,1,0,0,10,0,252.0,5.0,5749.0,8323.0,7290.790848000001,44,1,20,9,1,15
5611,45,201,1,7,0,90,0,142.0,4.0,2607.0,3685.0,3241.894656,123,1,24,10,1,14
5612,37,5,0,2,0,66,0,148.0,6.0,10326.0,13229.0,11813.2443,204,1,34,2,2,18
5613,17,246,1,1,0,72,0,240.0,14.0,1938.0,2782.0,2577.2670000000003,345,1,9,7,5,8
5614,29,40,1,6,0,65,0,143.0,7.0,2987.0,4524.0,3862.1187,204,1,25,10,4,5
5615,22,195,0,2,0,86,0,154.0,14.0,5886.0,7486.0,6750.729216,44,1,20,9,2,13
5616,0,98,0,9,0,5,0,625.0,13.0,2323.0,3336.0,3457.834182,279,1,30,1,1,1
5617,34,228,0,4,0,3,0,249.0,14.0,1171.0,3535.0,2605.0294710000003,343,1,20,9,5,13
5618,25,120,0,5,2,89,0,294.0,8.0,1832.0,4236.0,3282.471808,100,1,9,7,2,8
5619,45,238,1,2,2,81,0,108.0,10.0,4162.0,5617.0,4930.355584,282,1,7,6,4,9
5620,8,139,0,8,2,21,0,270.0,5.0,1450.0,6363.615760927363,2401.551075,201,1,25,10,1,7
5621,5,127,1,7,0,48,0,131.0,9.0,7806.0,10414.0,9190.00512,368,2,3,5,6,16
5622,31,164,1,1,3,26,1,276.0,12.0,2608.0,8849.0,899.45123625,219,2,37,4,4,1
5623,44,200,1,4,0,52,0,247.0,13.0,4772.0,6446.0,5825.764944,282,1,25,10,1,7
5624,21,148,1,9,2,24,0,567.0,16.0,2400.0,3209.0,3367.550025,205,1,25,10,4,7
5625,17,164,1,7,3,22,0,149.0,9.0,2726.0,8214.0,5609.8602,86,1,25,10,2,6
5626,7,239,1,7,2,73,0,161.0,6.0,4675.0,7303.0,6092.0541,355,1,9,7,5,9
5627,38,196,1,6,0,93,0,101.0,8.0,3287.0,4969.0,4171.35488,282,1,7,6,5,8
5628,45,202,1,8,0,2,0,214.0,1.0,3975.0,5835.0,5118.978051,247,1,25,10,5,6
5629,34,228,0,2,0,26,0,127.0,12.0,1163.0,3327.0,2368.753275,282,1,20,9,5,14
5630,18,14,1,0,0,56,0,293.0,11.0,765.0,3733.0,2528.1853920000003,205,1,25,10,3,9
5631,33,218,1,0,0,53,0,257.0,15.0,4985.0,6901.0,6169.172976,321,1,9,7,5,9
5632,24,273,0,2,0,74,1,147.0,8.0,1125.0,2706.0,306.50845499999997,28,2,44,4,6,0
5633,19,78,1,8,2,9,0,267.0,7.0,3342.0,4720.0,4300.389918,339,1,33,2,3,10
5634,23,138,0,7,0,49,0,143.0,11.0,1845.0,10539.0,6301.222416,44,1,20,9,2,11
5635,0,10,1,8,3,15,0,258.0,1.0,404.0,895.0,907.469244,201,1,25,10,1,9
5636,31,236,0,4,0,4,0,240.0,10.0,1344.0,4939.0,3384.301536,116,1,25,10,5,5
5637,36,228,0,5,0,6,0,282.0,11.0,2365.0,5059.0,3997.6801920000003,371,2,45,5,5,15
5638,38,228,0,8,0,68,0,264.9705573080967,10.254457730228655,2017.0,3754.0,3126.0735,116,1,27,1,3,11
5639,5,125,1,4,0,62,0,232.0,12.0,2172.0,6317.0,4436.7741,201,1,25,10,1,9
5640,14,120,0,8,2,79,1,256.0,3.0,2491.0,5156.0,605.976525,367,2,4,5,0,16
5641,24,164,1,8,3,78,0,256.0,2.0,8619.0,15409.0,12149.676000000001,203,2,1,5,5,11
5642,34,195,1,1,0,95,0,285.0,13.0,3064.0,7814.0,5648.542592,33,1,33,2,6,18
5643,0,41,1,9,0,43,0,573.0,5.0,2709.0,3291.0,3551.6232,205,1,25,10,4,5
5644,8,231,1,3,0,1,1,391.0,17.0,3338.0,4226.0,626.85180855,339,1,20,9,6,14
5645,5,149,0,7,0,27,0,156.0,3.0,3624.0,4624.0,4270.5369,219,2,44,4,4,16
5646,25,239,1,7,2,20,0,193.0,4.0,5326.0,7304.0,6364.043075,355,1,19,9,5,11
5647,41,245,1,4,2,13,1,229.0,12.0,1404.0,8430.0,772.7077214999999,27,2,4,5,1,14
5648,5,269,0,4,2,15,0,289.0,16.0,882.0,5455.0,3462.223743,350,2,45,5,5,17
5649,20,149,1,7,0,53,0,156.0,11.0,1036.0,2325.0,1826.5845600000002,282,1,20,9,6,10
5650,48,194,1,0,0,25,1,329.0,15.0,4242.0,6227.0,833.61324375,140,1,33,2,2,10
5651,25,18,0,7,0,37,0,117.0,10.0,1405.0,2695.0,2163.627375,54,2,17,0,1,17
