,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price,ide,year,weekofyear,month,dayofweek,hour,Stall_no_Market_Category,Stall_no_Loyalty_customer,Stall_no_Product_Category,Stall_no_Grade,Stall_no_Discount_avail,Stall_no_year,Stall_no_month,Market_Category_Stall_no,Market_Category_Loyalty_customer,Market_Category_Product_Category,Market_Category_Grade,Market_Category_Discount_avail,Market_Category_year,Market_Category_month,Loyalty_customer_Stall_no,Loyalty_customer_Market_Category,Loyalty_customer_Product_Category,Loyalty_customer_Grade,Loyalty_customer_Discount_avail,Loyalty_customer_year,Loyalty_customer_month,Product_Category_Stall_no,Product_Category_Market_Category,Product_Category_Loyalty_customer,Product_Category_Grade,Product_Category_Discount_avail,Product_Category_year,Product_Category_month,Grade_Stall_no,Grade_Market_Category,Grade_Loyalty_customer,Grade_Product_Category,Grade_Discount_avail,Grade_year,Grade_month,Discount_avail_Stall_no,Discount_avail_Market_Category,Discount_avail_Loyalty_customer,Discount_avail_Product_Category,Discount_avail_Grade,Discount_avail_year,Discount_avail_month,year_Stall_no,year_Market_Category,year_Loyalty_customer,year_Product_Category,year_Grade,year_Discount_avail,year_month,month_Stall_no,month_Market_Category,month_Loyalty_customer,month_Product_Category,month_Grade,month_Discount_avail,month_year
5838,27,195,1,8,0,78,0,247.0,3.0,2630.0,3757.0,3407.0454,201,1,25,10,2,5,2280,55,278,108,69,78,293,2774,333,1100,261,322,341,763,78,403,18,4,3,4,20,431,1366,17,32,23,25,98,27,145,1,8,0,1,10,27,192,1,8,0,1,10,71,217,3,18,4,3,15,505,1064,20,108,40,27,18
5839,21,201,0,9,0,57,0,467.0,13.0,6377.0,9160.0,8192.82816,53,1,34,2,3,21,1769,42,219,84,53,60,222,2951,344,1156,270,334,354,801,21,165,9,0,0,1,2,476,1532,18,36,26,28,101,21,151,0,9,0,1,2,21,198,0,9,0,1,2,65,223,2,19,4,3,7,69,141,2,19,4,3,3
5840,34,218,1,5,0,20,0,247.0,7.0,4458.0,6404.0,5553.9595,339,1,9,7,3,5,2848,69,345,136,87,99,362,3196,377,1253,290,362,391,891,85,425,15,4,3,4,17,286,901,11,20,15,16,62,34,163,1,5,0,1,7,34,215,1,5,0,1,7,78,240,3,15,4,3,12,365,751,15,75,28,19,14
5841,12,120,1,8,2,85,0,225.0,8.0,774.0,1365.0,1276.7068160000001,44,1,20,9,2,16,1010,25,128,50,29,35,134,1575,212,675,172,200,202,430,63,335,18,6,3,4,19,416,1324,17,34,23,25,97,113,290,5,28,6,7,31,12,117,1,8,2,1,9,56,156,3,18,6,3,14,439,869,18,98,38,24,17
5842,18,248,1,0,0,59,1,301.0,10.0,2317.0,6064.0,670.0376376,339,2,4,5,1,16,1542,37,180,72,46,53,192,3750,431,1422,329,419,441,1023,69,453,10,4,4,5,15,18,143,1,0,1,2,5,18,181,1,0,1,2,5,69,419,3,10,4,5,16,113,469,5,20,8,7,18,267,600,11,50,20,15,12
5843,9,90,1,8,2,69,0,264.9705573080967,5.0,3640.0,5566.0,4782.987,283,1,9,7,2,6,751,19,98,38,21,27,101,1203,152,507,118,142,151,332,60,308,18,6,3,4,17,413,1309,17,34,23,25,95,110,278,5,28,6,7,29,9,89,1,8,2,1,7,53,143,3,18,6,3,12,340,677,15,78,30,19,14
5844,11,257,1,2,1,31,0,147.0,9.0,4391.0,10295.0,7477.868475,274,2,4,5,1,13,962,23,112,45,26,33,119,3823,446,1465,341,430,454,1047,62,461,12,5,3,5,15,111,455,5,9,6,8,27,62,248,3,12,3,5,16,11,254,1,2,1,2,5,106,473,5,22,9,6,18,260,603,11,52,21,14,12
5845,45,145,0,6,2,54,0,114.0,7.0,827.0,2797.0,1914.935472,44,1,20,9,3,13,3707,90,456,182,115,132,482,1855,242,768,193,231,234,503,45,115,6,2,0,1,8,348,1022,12,26,18,19,75,146,300,4,26,6,7,31,45,142,0,6,2,1,9,89,170,2,16,6,3,14,472,880,17,96,38,24,17
5846,20,143,1,2,0,80,0,163.0,12.0,842.0,2597.0,1842.1574,368,2,4,5,0,11,1669,41,202,80,50,58,214,1796,239,748,190,226,230,489,71,356,12,4,3,5,15,120,382,5,8,6,8,27,20,113,1,2,0,2,5,20,140,1,2,0,2,5,115,400,5,22,8,6,18,269,539,11,52,20,14,12
5847,16,230,0,4,0,88,0,270.0,11.0,3594.0,6991.0,5488.136192,3,2,44,4,4,9,1367,32,164,64,39,47,170,3349,398,1307,306,386,412,936,16,190,4,0,0,2,4,217,743,8,16,12,14,48,16,169,0,4,0,2,4,16,227,0,4,0,2,4,111,457,4,24,8,6,17,215,429,8,44,16,11,10
5848,8,127,1,4,0,55,0,287.0,11.0,3027.0,4361.0,3959.5556159999996,205,1,25,10,4,5,681,17,84,32,19,24,94,1638,222,697,178,209,210,449,59,342,14,4,3,4,20,209,684,9,16,12,13,54,8,101,1,4,0,1,10,8,124,1,4,0,1,10,52,159,3,14,4,3,15,486,1027,20,104,40,27,18
5849,1,164,1,1,3,64,0,270.0,17.0,8335.0,13617.0,11152.0134,36,1,20,9,0,14,138,3,11,7,2,3,19,2092,276,866,215,263,273,597,52,374,11,7,3,4,19,51,240,3,7,3,4,20,152,352,7,31,9,10,42,1,161,1,1,3,1,9,45,188,3,11,7,3,14,428,893,18,91,39,24,17
5850,46,8,1,3,0,55,0,350.0,13.0,485.0,4071.0,2614.1218559999998,44,1,20,9,2,13,3755,93,463,184,118,134,492,186,13,60,10,11,15,43,97,235,13,4,3,4,19,196,473,7,12,9,10,42,46,7,1,3,0,1,9,46,8,1,3,0,1,9,90,76,3,13,4,3,14,473,827,18,93,36,24,17
5851,47,112,0,5,2,86,1,259.0,10.0,4090.0,5276.0,731.3171712000001,54,2,0,0,2,20,3857,94,475,190,122,138,494,1459,186,595,147,176,183,388,47,88,5,2,1,2,0,299,834,10,22,16,17,55,148,286,4,25,7,8,22,98,336,2,15,6,5,11,142,374,4,25,10,7,16,196,286,6,35,14,10,7
5852,12,14,0,8,0,53,1,264.0,1.0,1440.0,5515.0,557.685324,205,2,0,0,2,20,978,24,128,48,30,36,125,274,24,114,18,22,27,69,12,14,8,0,1,2,0,416,1276,16,32,24,26,88,12,12,0,8,1,2,0,63,283,2,18,4,5,11,107,306,4,28,8,7,16,161,252,6,38,12,10,7
5853,11,80,1,9,0,48,0,621.0,14.0,1844.0,3901.0,3475.135872,54,2,0,0,2,19,912,23,119,44,26,33,114,1120,137,472,104,125,138,305,62,298,19,4,3,5,10,466,1461,19,36,26,29,99,11,66,1,9,0,2,0,11,79,1,9,0,2,0,106,352,5,29,8,6,16,160,278,7,39,12,9,7
5854,29,231,1,7,0,98,0,118.0,6.0,5287.0,7092.0,6220.328576,339,2,4,5,2,0,2448,59,297,116,73,85,309,3411,401,1320,307,388,414,946,80,436,17,4,3,5,15,383,1242,15,28,21,23,82,29,170,1,7,0,2,5,29,228,1,7,0,2,5,124,458,5,27,8,6,18,278,590,11,57,20,14,12
5855,14,156,1,8,0,33,0,264.9705573080967,7.0,6614.0,9474.640938927569,10165.951425,44,1,20,9,1,13,1177,29,148,56,34,40,153,2013,263,838,206,251,258,564,65,367,18,4,3,4,19,418,1342,17,32,23,25,97,14,121,1,8,0,1,9,14,153,1,8,0,1,9,58,180,3,18,4,3,14,441,887,18,98,36,24,17
5856,13,201,0,4,0,92,0,216.0,13.0,4011.0,5211.0,4763.394944,205,2,43,4,0,7,1121,26,134,52,32,38,140,2943,344,1151,270,334,355,803,13,165,4,0,0,2,4,214,731,8,16,12,14,48,13,151,0,4,0,2,4,13,198,0,4,0,2,4,108,440,4,24,8,6,17,212,420,8,44,16,11,10
5857,17,184,1,6,0,6,0,128.0,8.0,3401.0,16348.0,10009.398959999999,279,1,33,2,5,7,1438,35,176,68,42,49,179,2545,319,1038,250,308,323,705,68,392,16,4,3,4,12,320,1047,13,24,18,19,68,17,136,1,6,0,1,2,17,181,1,6,0,1,2,61,206,3,16,4,3,7,65,127,3,16,4,3,3
5858,11,120,0,9,2,70,0,522.0,11.0,1925.0,8246.0,5556.9591,339,1,9,7,4,8,919,22,119,46,26,32,121,1574,211,676,172,200,202,428,11,94,9,2,0,1,7,466,1477,18,38,26,28,106,112,290,4,29,6,7,29,11,117,0,9,2,1,7,55,156,2,19,6,3,12,342,685,14,79,30,19,14
5859,12,98,1,2,0,88,0,153.0,5.0,6111.0,8062.0,7138.740223999999,304,1,9,7,5,7,1006,25,122,48,29,35,132,1347,165,547,130,156,164,364,63,316,12,4,3,4,17,112,363,5,8,6,7,29,12,80,1,2,0,1,7,12,96,1,2,0,1,7,56,150,3,12,4,3,12,343,680,15,72,28,19,14
5860,15,4,1,3,0,4,0,358.0,11.0,2232.0,3012.0,2982.581712,274,2,43,4,6,12,1220,31,153,60,36,44,159,67,5,22,3,4,6,17,66,231,13,4,3,5,14,165,469,7,12,9,11,37,15,3,1,3,0,2,4,15,4,1,3,0,2,4,110,297,5,23,8,6,17,214,350,9,43,16,11,10
5861,6,40,0,8,0,59,0,278.0,5.0,5927.0,8350.0,7372.581552,219,1,34,2,3,20,506,12,68,24,14,18,65,742,85,312,61,77,87,201,6,38,8,0,0,1,2,410,1288,16,32,23,25,90,6,34,0,8,0,1,2,6,40,0,8,0,1,2,50,105,2,18,4,3,7,54,71,2,18,4,3,3
5862,31,120,1,6,0,96,0,123.0,6.0,3074.0,4790.0,3998.9340159999997,339,1,12,7,2,20,2570,63,316,124,78,90,332,1594,212,673,170,200,202,428,82,335,16,4,3,4,17,334,1004,13,24,18,19,73,31,95,1,6,0,1,7,31,117,1,6,0,1,7,75,156,3,16,4,3,12,362,685,15,76,28,19,14
5863,35,183,1,1,0,28,0,277.0,16.0,5322.0,9897.0,7878.9333,20,1,19,9,5,14,2910,71,351,140,90,102,374,2464,311,998,242,299,313,686,86,391,11,4,3,4,19,85,253,3,4,3,4,20,35,135,1,1,0,1,9,35,180,1,1,0,1,9,79,205,3,11,4,3,14,462,905,18,91,36,24,17
5864,3,199,1,7,0,14,0,127.0,11.0,4151.0,11713.0,8066.923226999999,76,1,18,8,5,0,306,7,37,12,7,9,39,2844,341,1134,268,330,349,788,54,407,17,4,3,4,18,357,1222,15,28,21,22,85,3,149,1,7,0,1,8,3,196,1,7,0,1,8,47,221,3,17,4,3,13,384,806,16,87,32,22,15
5865,21,120,1,8,1,94,0,240.0,6.0,5369.0,9250.0,7445.1139840000005,44,1,20,9,4,11,1744,43,218,85,53,60,228,1584,212,675,171,200,202,430,72,335,18,5,3,4,19,425,1324,17,33,23,25,97,72,221,3,18,3,4,20,21,117,1,8,1,1,9,65,156,3,18,5,3,14,448,869,18,98,37,24,17
5866,23,269,0,7,2,7,0,120.0,6.0,879.0,5026.0,3073.9625730000002,236,2,45,5,6,21,1961,46,237,94,58,67,246,3977,465,1530,356,449,473,1082,23,223,7,2,0,2,5,377,1261,14,30,21,23,82,124,343,4,27,6,8,27,23,266,0,7,2,2,5,118,480,4,27,10,6,18,272,610,10,57,22,14,12
5867,26,230,1,8,0,43,0,289.0,4.0,3974.0,7843.0,6160.180896,339,1,33,2,2,10,2208,53,268,104,66,75,275,3359,399,1311,306,386,411,934,77,435,18,4,3,4,12,430,1388,17,32,23,25,90,26,169,1,8,0,1,2,26,227,1,8,0,1,2,70,250,3,18,4,3,7,74,154,3,18,4,3,3
5868,26,0,1,5,0,100,0,324.0,5.0,8331.0,11026.0,9782.17485,221,2,3,5,5,7,2140,53,265,104,66,76,278,20,1,5,0,0,2,4,77,227,15,4,3,5,15,278,774,11,20,15,17,60,26,0,1,5,0,2,5,26,0,1,5,0,2,5,121,293,5,25,8,6,18,275,443,11,55,20,14,12
5869,19,120,0,2,2,89,0,172.0,5.0,4120.0,8698.0,6489.38752,86,1,25,10,5,9,1585,38,192,78,48,54,208,1582,211,669,172,200,202,431,19,94,2,2,0,1,9,119,370,4,10,6,7,32,120,290,4,22,6,7,32,19,117,0,2,2,1,10,63,156,2,12,6,3,15,497,1025,19,102,42,27,18
5870,1,268,1,3,2,46,0,365.0,17.0,3070.0,4133.0,3947.195232,82,1,33,2,4,7,168,3,13,6,2,3,12,3917,464,1516,354,447,469,1073,52,470,13,6,3,4,12,151,613,7,14,9,10,35,102,342,5,23,6,7,24,1,265,1,3,2,1,2,45,286,3,13,6,3,7,49,170,3,13,6,3,3
5871,49,120,0,1,2,33,0,270.0,17.0,997.0,2858.0,2195.27805,44,1,20,9,3,9,4016,98,491,198,126,142,524,1612,211,668,172,200,202,430,49,94,1,2,0,1,8,99,218,2,6,3,4,20,150,290,4,21,6,7,31,49,117,0,1,2,1,9,93,156,2,11,6,3,14,476,869,17,91,38,24,17
5872,8,120,0,1,0,67,0,279.0,14.0,2314.0,3443.0,3129.9147,279,1,25,10,2,7,679,16,81,32,19,24,94,1571,211,668,170,200,202,431,8,94,1,0,0,1,9,58,218,2,4,3,4,21,8,95,0,1,0,1,10,8,117,0,1,0,1,10,52,156,2,11,4,3,15,486,1025,19,101,40,27,18
5873,11,254,0,2,0,72,0,117.0,12.0,2501.0,4303.0,3487.8492,44,1,20,9,2,11,961,22,112,44,26,32,123,3797,441,1453,336,426,449,1042,11,211,2,0,0,1,8,111,454,4,8,6,7,31,11,186,0,2,0,1,9,11,251,0,2,0,1,9,55,273,2,12,4,3,14,438,953,17,92,36,24,17
5874,49,201,0,9,0,22,1,481.0,13.0,5646.0,8022.0,1095.835545,297,2,2,5,1,17,4048,98,499,196,127,143,520,2979,344,1156,270,335,355,804,49,165,9,0,1,2,5,504,1532,18,36,27,29,104,49,151,0,9,1,2,5,100,392,2,19,4,5,16,144,440,4,29,8,7,18,298,572,10,59,20,15,12
5875,28,178,1,7,0,17,0,198.0,3.0,2701.0,3616.0,3357.1142549999995,339,1,9,7,2,9,2352,57,287,112,71,81,300,2363,302,969,236,291,302,657,79,386,17,4,3,4,17,382,1207,15,28,21,22,84,28,132,1,7,0,1,7,28,175,1,7,0,1,7,72,200,3,17,4,3,12,359,719,15,77,28,19,14
5876,37,195,0,5,0,65,0,215.0,5.0,4934.0,9941.0,7579.6578,205,1,34,2,3,18,3072,74,375,148,96,108,389,2784,332,1097,261,322,341,758,37,159,5,0,0,1,2,289,885,10,20,15,16,57,37,145,0,5,0,1,2,37,192,0,5,0,1,2,81,217,2,15,4,3,7,85,136,2,15,4,3,3
5877,27,10,1,5,3,67,0,268.0,14.0,429.0,1121.0,1033.6392,44,1,20,9,2,15,2229,55,275,111,69,78,292,436,38,165,25,33,40,112,78,237,15,7,3,4,19,279,784,11,23,15,16,64,178,346,7,35,9,10,42,27,10,1,5,3,1,9,71,78,3,15,7,3,14,454,829,18,95,39,24,17
5878,20,149,1,3,0,82,0,376.0,17.0,2122.0,2874.0,2836.8032,297,2,4,5,0,16,1673,41,203,80,50,58,214,2312,300,955,235,288,300,648,71,361,13,4,3,5,15,170,550,7,12,9,11,38,20,117,1,3,0,2,5,20,146,1,3,0,2,5,115,405,5,23,8,6,18,269,543,11,53,20,14,12
5879,38,120,0,5,2,68,0,278.0,5.0,1587.0,7288.0,4670.5428,164,2,45,5,6,10,3132,76,385,154,98,112,403,1601,211,672,172,200,203,427,38,94,5,2,0,2,5,290,838,10,22,15,17,60,139,290,4,25,6,8,27,38,117,0,5,2,2,5,133,381,4,25,10,6,18,287,519,10,55,22,14,12
5880,24,231,0,5,1,53,0,232.0,11.0,2935.0,4020.0,3689.5646880000004,279,1,25,10,3,8,2035,48,245,97,61,69,261,3406,400,1318,308,388,413,949,24,191,5,1,0,1,9,276,905,10,21,15,16,65,75,245,2,15,3,4,21,24,228,0,5,1,1,10,68,251,2,15,5,3,15,502,1083,19,105,41,27,18
5881,45,169,1,0,2,99,0,283.0,5.0,7451.0,9940.0,8853.496959999999,3,2,4,5,2,11,3715,91,450,182,115,133,478,2208,289,906,228,277,289,620,96,379,10,6,3,5,15,45,89,1,2,0,2,5,146,309,5,20,6,8,27,45,166,1,0,2,2,5,140,416,5,20,10,6,18,294,552,11,50,22,14,12
5882,14,191,1,2,0,44,0,130.0,8.0,4110.0,6290.0,5300.021376,3,1,25,10,5,8,1186,29,142,56,34,40,154,2612,325,1054,255,313,330,728,65,399,12,4,3,4,20,114,409,5,8,6,7,32,14,142,1,2,0,1,10,14,188,1,2,0,1,10,58,213,3,12,4,3,15,492,1061,20,102,40,27,18
5883,27,78,1,4,2,25,1,248.0,17.0,3131.0,4086.0,577.94601375,368,1,32,2,2,21,2247,55,274,110,70,78,285,1089,134,456,102,122,134,299,78,297,14,6,4,4,12,228,663,9,18,13,13,46,128,275,5,24,7,7,24,78,317,3,14,6,4,13,71,133,3,14,6,4,7,75,80,3,14,6,4,3
5884,0,156,1,6,0,35,0,144.0,9.0,2180.0,14016.0,8228.666775,368,2,4,5,0,0,47,1,6,0,0,1,5,2001,263,836,206,251,259,560,51,367,16,4,3,5,15,303,1028,13,24,18,20,71,0,121,1,6,0,2,5,0,153,1,6,0,2,5,95,410,5,26,8,6,18,249,547,11,56,20,14,12
5885,17,40,0,5,0,22,0,226.0,14.0,4030.0,5845.0,5157.483975,44,1,20,9,2,16,1396,34,175,68,42,49,185,753,85,309,61,77,87,207,17,38,5,0,0,1,8,269,802,10,20,15,16,64,17,34,0,5,0,1,9,17,40,0,5,0,1,9,61,105,2,15,4,3,14,444,851,17,95,36,24,17
5886,16,230,0,0,0,92,0,271.0,12.0,3343.0,5209.0,4486.579328,86,1,25,10,5,9,1367,32,160,64,39,46,176,3349,398,1303,306,386,411,940,16,190,0,0,0,1,9,16,129,0,0,0,1,10,16,169,0,0,0,1,10,16,227,0,0,0,1,10,60,250,2,10,4,3,15,494,1082,19,100,40,27,18
5887,36,201,0,1,0,14,0,215.0,14.0,5538.0,7861.0,6923.187612000001,54,1,36,3,5,12,3000,72,361,144,93,105,379,2966,344,1148,270,334,354,802,36,165,1,0,0,1,3,86,268,2,4,3,4,14,36,151,0,1,0,1,3,36,198,0,1,0,1,3,80,223,2,11,4,3,8,135,225,4,21,8,6,5
5888,22,221,0,0,2,33,0,255.0,10.0,1979.0,2695.0,2587.85415,203,1,9,7,2,5,1866,44,220,90,55,63,237,3266,383,1278,296,371,397,909,22,183,0,2,0,1,7,22,126,0,2,0,1,7,123,325,4,20,6,7,29,22,218,0,0,2,1,7,66,243,2,10,6,3,12,353,754,14,70,30,19,14
5889,2,127,1,4,0,64,0,247.0,11.0,7252.0,9532.0,8561.7477,221,2,3,5,5,10,201,5,24,8,5,7,26,1632,222,697,178,209,211,445,53,342,14,4,3,5,15,203,684,9,16,12,14,49,2,101,1,4,0,2,5,2,124,1,4,0,2,5,97,387,5,24,8,6,18,251,525,11,54,20,14,12
5890,19,143,1,5,0,39,0,270.0,12.0,811.0,8339.0,4838.363775,367,2,4,5,0,1,1589,39,195,76,48,55,203,1795,239,751,190,226,230,489,70,356,15,4,3,5,15,271,848,11,20,15,17,60,19,113,1,5,0,2,5,19,140,1,5,0,2,5,114,400,5,25,8,6,18,268,539,11,55,20,14,12
5891,44,51,0,5,0,27,0,229.0,7.0,1888.0,2570.0,2453.4111,205,1,25,10,4,7,3612,88,445,176,112,129,472,853,91,333,68,82,93,221,44,47,5,0,0,1,9,296,809,10,20,15,16,65,44,44,0,5,0,1,10,44,51,0,5,0,1,10,88,114,2,15,4,3,15,522,1004,19,105,40,27,18
5892,31,51,1,7,0,29,0,177.0,7.0,9277.0,12973.0,11281.515525,205,1,34,2,4,20,2560,63,317,124,78,90,328,841,92,335,68,82,93,218,82,275,17,4,3,4,12,385,1145,15,28,21,22,79,31,44,1,7,0,1,2,31,51,1,7,0,1,2,75,114,3,17,4,3,7,79,74,3,17,4,3,3
5893,18,245,0,7,2,78,0,191.0,4.0,1008.0,3261.0,2303.0865,282,1,20,9,6,10,1540,36,187,74,45,52,196,3654,424,1399,326,411,433,1006,18,203,7,2,0,1,8,372,1250,14,30,21,22,86,119,336,4,27,6,7,31,18,242,0,7,2,1,9,62,264,2,17,6,3,14,445,947,17,97,38,24,17
5894,19,189,1,6,0,33,0,131.0,6.0,3009.0,4681.0,3968.364225,86,1,25,10,2,6,1604,39,196,76,48,54,208,2564,321,1045,252,310,326,714,70,397,16,4,3,4,20,322,1052,13,24,18,19,76,19,141,1,6,0,1,10,19,186,1,6,0,1,10,63,211,3,16,4,3,15,497,1059,20,106,40,27,18
5895,45,195,1,3,0,18,0,350.0,13.0,5233.0,7264.0,6605.959338000001,3,1,19,9,5,16,3726,91,453,180,115,132,482,2792,333,1095,261,322,341,762,96,403,13,4,3,4,19,195,576,7,12,9,10,42,45,145,1,3,0,1,9,45,192,1,3,0,1,9,89,217,3,13,4,3,14,472,913,18,93,36,24,17
5896,8,91,0,3,0,81,1,353.0,11.0,4880.0,8426.0,1036.8492287999998,177,2,1,5,2,1,674,16,83,32,20,25,90,1243,153,512,119,146,153,339,8,74,3,0,1,2,5,158,523,6,12,10,11,38,8,74,0,3,1,2,5,59,325,2,13,4,5,16,103,358,4,23,8,7,18,257,497,10,53,20,15,12
5897,18,177,0,8,0,11,0,282.0,1.0,4525.0,7276.0,6182.471691,307,2,44,4,5,12,1517,36,188,72,45,53,191,2396,305,984,238,294,307,666,18,144,8,0,0,2,4,422,1354,16,32,23,26,92,18,131,0,8,0,2,4,18,174,0,8,0,2,4,113,423,4,28,8,6,17,217,405,8,48,16,11,10
5898,30,164,1,4,3,98,1,282.0,11.0,5461.0,14709.0,1534.2968256,204,1,34,2,1,9,2506,61,304,123,77,87,317,2121,276,869,215,264,273,590,81,374,14,7,4,4,12,231,706,9,19,13,13,46,181,352,7,34,10,10,35,81,364,3,14,7,4,13,74,188,3,14,7,4,7,78,115,3,14,7,4,3
5899,35,237,1,2,1,66,0,117.0,9.0,1900.0,13642.0,7816.0401,44,1,20,9,2,10,2932,71,352,141,90,102,374,3547,411,1354,315,398,421,975,86,442,12,5,3,4,19,135,443,5,9,6,7,31,86,247,3,12,3,4,20,35,234,1,2,1,1,9,79,257,3,12,5,3,14,462,941,18,92,37,24,17
5900,10,201,1,8,0,75,0,203.0,8.0,2960.0,4016.0,3656.8521,86,1,25,10,4,5,863,21,108,40,24,30,113,2940,345,1155,270,334,354,809,61,409,18,4,3,4,20,414,1371,17,32,23,25,98,10,151,1,8,0,1,10,10,198,1,8,0,1,10,54,223,3,18,4,3,15,488,1070,20,108,40,27,18
5901,29,228,1,4,0,89,0,214.0,16.0,1131.0,3419.0,2456.745984,282,1,20,9,5,13,2446,59,294,116,73,84,313,3310,395,1294,304,381,408,928,80,433,14,4,3,4,19,230,741,9,16,12,13,53,29,167,1,4,0,1,9,29,225,1,4,0,1,9,73,248,3,14,4,3,14,456,934,18,94,36,24,17
5902,40,228,0,9,0,66,1,463.0,16.0,2330.0,5798.0,673.22475,88,2,44,4,2,9,3335,80,409,160,104,118,423,3321,394,1299,304,382,409,924,40,188,9,0,1,2,4,495,1543,18,36,27,29,103,40,167,0,9,1,2,4,91,406,2,19,4,5,15,135,456,4,29,8,7,17,239,428,8,49,16,12,10
5903,23,164,1,0,3,24,0,284.0,9.0,1837.0,7370.0,4879.4109,86,1,25,10,4,5,1923,47,230,95,58,66,251,2114,276,865,215,263,273,598,74,374,10,7,3,4,20,23,87,1,3,0,1,10,174,352,7,30,9,10,43,23,161,1,0,3,1,10,67,188,3,10,7,3,15,501,1047,20,100,43,27,18
5904,6,149,0,8,0,60,0,267.0,2.0,2031.0,3180.0,2808.37705,204,1,25,10,3,8,531,12,68,24,14,18,73,2298,299,960,235,288,299,652,6,119,8,0,0,1,9,410,1337,16,32,23,25,98,6,117,0,8,0,1,10,6,146,0,8,0,1,10,50,174,2,18,4,3,15,484,1039,19,108,40,27,18
5905,45,80,0,9,0,19,0,607.0,16.0,4414.0,7274.64093892757,6123.697569,219,1,34,2,2,20,3697,90,459,180,115,132,475,1149,136,472,104,125,137,307,45,68,9,0,0,1,2,500,1461,18,36,26,28,101,45,66,0,9,0,1,2,45,79,0,9,0,1,2,89,135,2,19,4,3,7,93,81,2,19,4,3,3
5906,19,273,1,0,0,70,0,290.0,10.0,977.0,2340.0,1930.6584,205,2,37,4,3,23,1629,39,190,76,48,55,202,4032,472,1544,361,455,479,1096,70,475,10,4,3,5,14,19,155,1,0,0,2,4,19,199,1,0,0,2,4,19,270,1,0,0,2,4,114,482,5,20,8,6,17,218,442,9,40,16,11,10
5907,32,247,1,9,0,4,0,471.0,7.0,1629.0,2362.0,2467.65321,2,2,4,5,2,11,2693,65,329,128,81,94,341,3737,429,1421,328,416,439,1018,83,452,19,4,3,5,15,487,1554,19,36,26,29,104,32,180,1,9,0,2,5,32,244,1,9,0,2,5,127,468,5,29,8,6,18,281,599,11,59,20,14,12
5908,9,127,0,3,0,37,1,380.0,16.0,6106.0,8808.0,1174.39615125,221,2,2,5,3,11,759,18,93,36,22,28,100,1639,221,696,178,210,211,445,9,100,3,0,1,2,5,159,537,6,12,10,11,38,9,101,0,3,1,2,5,60,345,2,13,4,5,16,104,387,4,23,8,7,18,258,525,10,53,20,15,12
5909,28,10,1,2,3,96,0,136.0,16.0,368.0,874.0,747.0749440000001,262,1,34,2,3,18,2312,57,282,115,71,81,296,437,38,162,25,33,40,106,79,237,12,7,3,4,12,128,318,5,11,6,7,24,179,346,7,32,9,10,35,28,10,1,2,3,1,2,72,78,3,12,7,3,7,76,63,3,12,7,3,3
5910,3,79,0,5,0,56,0,276.0,6.0,537.0,710.0,894.1108320000001,86,1,30,1,1,14,270,6,35,12,7,9,32,1112,135,462,103,124,136,304,3,67,5,0,0,1,1,255,821,10,20,15,16,56,3,65,0,5,0,1,1,3,78,0,5,0,1,1,47,134,2,15,4,3,6,3,19,0,5,0,0,1
5911,14,239,0,4,0,10,0,264.9705573080967,11.0,3588.0,5077.0,4588.811073,42,1,20,9,6,9,1206,28,144,56,34,40,153,3577,414,1370,317,402,424,987,14,199,4,0,0,1,8,215,750,8,16,12,13,53,14,174,0,4,0,1,9,14,236,0,4,0,1,9,58,259,2,14,4,3,14,441,943,17,94,36,24,17
5912,10,74,1,7,0,9,0,153.0,7.0,1706.0,7266.0,4641.675786,3,2,4,5,1,13,830,21,107,40,24,31,109,1053,128,443,96,116,129,292,61,293,17,4,3,5,15,364,1154,15,28,21,23,82,10,63,1,7,0,2,5,10,74,1,7,0,2,5,105,347,5,27,8,6,18,259,486,11,57,20,14,12
5913,17,69,0,9,0,93,0,614.0,5.0,6716.0,12774.0,10214.630272,54,1,34,2,3,18,1404,34,179,68,42,49,179,1027,121,430,91,110,122,281,17,62,9,0,0,1,2,472,1458,18,36,26,28,101,17,60,0,9,0,1,2,17,69,0,9,0,1,2,61,129,2,19,4,3,7,65,78,2,19,4,3,3
5914,15,207,1,1,0,78,0,254.0,16.0,7189.0,10175.0,8860.3911,274,1,12,7,3,18,1277,31,151,60,36,43,162,3070,357,1199,278,345,370,846,66,415,11,4,3,4,17,65,272,3,4,3,4,18,15,156,1,1,0,1,7,15,204,1,1,0,1,7,59,229,3,11,4,3,12,346,745,15,71,28,19,14
5915,19,194,1,3,0,9,0,383.0,13.0,3990.0,5095.0,4930.916859,205,2,43,4,3,14,1606,39,193,76,48,55,202,2722,331,1085,260,320,339,750,70,402,13,4,3,5,14,169,575,7,12,9,11,37,19,144,1,3,0,2,4,19,191,1,3,0,2,4,114,435,5,23,8,6,17,218,416,9,43,16,11,10
5916,15,141,0,9,2,84,1,624.0,16.0,1104.0,4132.0,479.9167296,205,2,17,0,0,13,1252,30,159,62,37,44,155,1744,234,741,188,222,226,473,15,111,9,2,1,2,0,470,1489,18,38,27,29,99,116,299,4,29,7,8,22,66,350,2,19,6,5,11,110,398,4,29,10,7,16,164,293,6,39,14,10,7
